Cód.Item;Descrição;Novo Código de fábrica;Novo Marca;Desc. Marca;Novo Fornecedor;Desc. Fornecedor;Novo Linha/Grupo;Desc. Linha/Grupo
87027;APLICADOR PNEUMATICO AIR POWER 600 P/ SACHE 600ML SOLUFIX;10070116;14;SOLUÇÃO ADESIVOS;261;SOLUCAO ADESIVOS E SELANTES LTDA;20056;COLA INST./ ADESIVOS COLANTES
23551;APONTADOR ESCOLAR SIMPLES;138266;31;UTILER;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
84880;AREIA MÉDIA M³;4;999999;.;99999999;FORNECEDOR CONVERSAO;999999;GRUPO CONVERSAO
85605;ARGAMASSA AC1 5KG (5X4) REJUMASSA;150524;800064;REJUMASSA;11000439;REJUMASSA INDÚSTRIA, COMÉRCIO E TRANSPORTES DE REJUNTES LTDA;30037;ARGAMASSA
87023;ARGAMASSA AC3 20KG;;800119;PRECON;99999999;FORNECEDOR CONVERSAO;30037;ARGAMASSA
84879;ARGAMASSA ACI 20KG;3;800061;CIMENTMIX;99999999;FORNECEDOR CONVERSAO;30037;ARGAMASSA
85604;ARGAMASSA REFRATARIA 5KG (4X5) REJUMASSA;71118;800064;REJUMASSA;11000439;REJUMASSA INDÚSTRIA, COMÉRCIO E TRANSPORTES DE REJUNTES LTDA;30037;ARGAMASSA
86982;ASPIRADOR PÓ E AGUA 12L WDL 1S 220V KARCHER;10983510;800099;KARCHER;11000456;KARCHER IND E COM LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
86981;ASPIRADOR PÓ E AGUA PROFISSIONAL 20L NT 2000 220V KARCHER;14287110;800099;KARCHER;11000456;KARCHER IND E COM LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
86999;ASPIRADOR PÓ E AGUA PROFISSIONAL 90L NT 90/2 ME CLASSIC 220V KARCHER;16677050;800099;KARCHER;11000456;KARCHER IND E COM LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
86875;ASSENTO SANITARIO SLIMFORTTE ALMOFADADO BRANCO UNIFORTTE;6.023;800097;UNIFORTTE;11000454;UNIFORTTE INDUSTRIA DE PLASTICOS LTDA;30042;SIFÃO/ASSENTO
86874;ASSENTO SANITARIO SLIMFORTTE SOPRADO BRANCO UNIFORTTE;6.019;800097;UNIFORTTE;11000454;UNIFORTTE INDUSTRIA DE PLASTICOS LTDA;30042;SIFÃO/ASSENTO
23462;AUTO BRILHO 500ML 3M;HB004584437;4;3M;36;3M DO BRASIL LTDA;20018;LÍQUIDOS P/ POLIMENTO 
21708;AUTOBASE PLUS MM Q040 BINDER 3,75L-21,67-ST;529652;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9915;AUTOBASE PLUS MM Q065 3,75L-21,67-ST;529653;8;SIKKENS;534;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9916;AUTOBASE PLUS MM Q070 POTENCIALIZADOR DE TRANSPARENCIA 1L-21,45-ST;529654;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9918;AUTOBASE PLUS MM Q110 BRANCO 3,75L-21,46-ST;529655;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9919;AUTOBASE PLUS MM Q120 BRANCO CONCENTRADO 3,75L-25,63-ST;530585;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9920;AUTOBASE PLUS MM Q140 PRETO PROFUNDO 3,75L-21,67-ST;529656;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9921;AUTOBASE PLUS MM Q160 PRETO 3,75L-21,46-ST;529657;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9922;AUTOBASE PLUS MM Q190 CONTROLADOR DE FLOP 1L-21,67-ST;529658;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9923;AUTOBASE PLUS MM Q191 CONTROLADOR DE FLOP FORTE 1L-21,67-ST;529659;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
23410;AUTOBASE PLUS MM Q196 BRANCO TRANSPARENTE 1L-25,37-ST;556386;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9925;AUTOBASE PLUS MM Q198 GRAFITE PRETO 1L;530587;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9926;AUTOBASE PLUS MM Q231 VERMELHO BRILHANTE 1L-25,37-ST;530588;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9927;AUTOBASE PLUS MM Q232 VERMELHO TRANSPARENTE 1L-25,87-ST;530589;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9928;AUTOBASE PLUS MM Q235 VERMELHO ALARANJADO 1L-25,63-ST;530590;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9929;AUTOBASE PLUS MM Q239 VERMELHO OXIDO 1L-21,94-ST;530591;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9930;AUTOBASE PLUS MM Q271 VERMELHO MARRON 1L-25,37-ST;530592;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9931;AUTOBASE PLUS MM Q279 VERMELHO TRANSPARENTE 1L-25,87-ST;530593;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9932;AUTOBASE PLUS MM Q325 LARANJA ESCURO 1L-25,87-ST;530594;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9934;AUTOBASE PLUS MM Q328 LARANJA  AVERMELHADO TRANSP 1L-25,63-ST;530595;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9935;AUTOBASE PLUS MM Q348 AMARELO ALARANJADO 1L-21,94-ST;530596;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
22328;AUTOBASE PLUS MM Q432 AMARELO ESVERDEADO 1L-25,87-ST;537689;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9937;AUTOBASE PLUS MM Q436 AMARELO OXIDO ESCURO 1L-25,37-ST;530598;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9938;AUTOBASE PLUS MM Q437 AMARELO OXIDO BRILHANTE 1L-25,37-ST;530599;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9939;AUTOBASE PLUS MM Q439 AMARELO ALARANJADO 1L-25,63-ST;530600;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9940;AUTOBASE PLUS MM Q452 AMARELO CLARO 1L-21,94-ST;530601;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9941;AUTOBASE PLUS MM Q455 AMARELO BRILHANTE 1L-25,37-ST;530602;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9942;AUTOBASE PLUS MM Q550 VERDE TRANSPARENTE 1L-21,94-ST;530603;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9943;AUTOBASE PLUS MM Q564 VERDE ESCURO 1L-21,94-ST;530604;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
85032;AUTOBASE PLUS MM Q653 AZUL ESVERDEADO 1L-25,37-ST;599623;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9945;AUTOBASE PLUS MM Q671 AZUL TRANSPARENTE 1L-25,37-ST;530606;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9946;AUTOBASE PLUS MM Q673 AZUL BRILHANTE 1L-25,63-ST;530607;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
23785;AUTOBASE PLUS MM Q680 VIOLETA TRANSPARENTE 1L -  25,63-ST;576629;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9949;AUTOBASE PLUS MM Q725 MARRON BRILHANTE 1L-25,37-ST;530609;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9950;AUTOBASE PLUS MM Q726 VIOLETA AVERMELHADO 1L-25,63-ST;530610;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9951;AUTOBASE PLUS MM Q766 VIOLETA AZULADO 1L-25,63-ST;530611;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9952;AUTOBASE PLUS MM Q811B METALICO EXTRA FINO 1L-21,94-ST;529660;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9953;AUTOBASE PLUS MM Q811E METALICO FINO 3,75 L-21,67-ST;529661;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9954;AUTOBASE PLUS MM Q811J METALICO MEDIO 3,75L-21,67-ST;529662;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9955;AUTOBASE PLUS MM Q811M METALICO GRAUDO BRILHANTE 1L-21,67-ST;529663;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9956;AUTOBASE PLUS MM Q811P METALICO GRAUDO 3,75L-21,67-ST;529664;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9957;AUTOBASE PLUS MM Q811R METALICO MUITO GRAUDO 1L-21,67-ST;529665;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9960;AUTOBASE PLUS MM Q843H DOURADO METALICO 1L-25,37-ST;530613;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
85582;Autobase Plus MM Q879NG SEC Turquoise To Gold 0.5L UN 1263 T;531126;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9961;AUTOBASE PLUS MM Q911H PRATA GRAUDO 1L-25,63-ST;530614;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9962;AUTOBASE PLUS MM Q911M PEROLA BRANCA 1L-21,67-ST;529666;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9963;AUTOBASE PLUS MM Q914C PEROLA BRANCA FINA 1L-21,94-ST;530615;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9964;AUTOBASE PLUS MM Q914F PEROLA BRANCA CLARA 1L-21,94-ST;530616;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9965;AUTOBASE PLUS MM Q922F PEROLA VERMELHA 1L-21,94-ST;530617;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9966;AUTOBASE PLUS MM Q922M PEROLA VERMELHA MEDIA 1L-21,94-ST;529667;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9967;AUTOBASE PLUS MM Q923H PEROLA VERMELHA GRAUDA 1L-25,63-ST;530618;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9968;AUTOBASE PLUS MM Q925M PEROLA VERMELHA 1L-21,94-ST;530619;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9970;AUTOBASE PLUS MM Q933F PEROLA MARROM AVERMELHADA 1L-21,94-ST;530621;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9971;AUTOBASE PLUS MM Q933M PEROLA MARRON MEDIA 1L-25,37-ST;530622;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9972;AUTOBASE PLUS MM Q941F PEROLA OURO FINA 1L-21,94-ST;530623;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9973;AUTOBASE PLUS MM Q941H EFEITO OURO 1L-25,63-ST;530624;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9974;AUTOBASE PLUS MM Q941M PEROLA OURO MEDIA 1L-25,63-ST;530625;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9975;AUTOBASE PLUS MM Q943M PEROLA DOURADA 1L-21,94-ST;530626;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9976;AUTOBASE PLUS MM Q951F PEROLA VERDE MEDIA 1L-21,94-ST;530627;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9977;AUTOBASE PLUS MM Q951H PEROLA VERDE 1L-21,94-ST;530628;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9978;AUTOBASE PLUS MM Q952M PEROLA VERDE VERMELHA 1L-21,94-ST;530629;8;SIKKENS;534;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
24306;AUTOBASE PLUS MM Q952N PEROLA VERDE AZUL SIKKENS-25,87-ST;546430;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
21369;AUTOBASE PLUS MM Q954G PEROLA AZUL ESVERDEADA 1L-25,87-ST;530630;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9980;AUTOBASE PLUS MM Q954M PEROLA VERDE BRILHANTE 1L-21,94-ST;530631;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9981;AUTOBASE PLUS MM Q954S PEROLA VERDE MEDIA 1L-21,94-ST;530632;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9982;AUTOBASE PLUS MM Q961H EFEITO AZUL 1L-25,37-ST;530633;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
21030;AUTOBASE PLUS MM Q964H PEROLA AZUL FINA 1L-25,37-ST;530634;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9984;AUTOBASE PLUS MM Q964R PEROLA AZUL 1L-21,67-ST;529668;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
9985;AUTOBASE PLUS MM Q975S PEROLA VIOLETA 1L-21,94-ST;530635;8;SIKKENS;34;AKZO NOBEL LTDA;20031;BASES POLIÉSTER
23658;AUTOCLEAR CLASSIC VERNIZ 18L SIKKENS-21,46-ST;571604;8;SIKKENS;34;AKZO NOBEL LTDA;20034;VERNIZ AUTOMOTIVO
23294;AUTOCLEAR CLASSIC VERNIZ 1L SIKKENS-21,45-ST;557498;8;SIKKENS;34;AKZO NOBEL LTDA;20034;VERNIZ AUTOMOTIVO
23295;AUTOCLEAR CLASSIC VERNIZ 5L SIKKENS-21,46-ST;557499;8;SIKKENS;34;AKZO NOBEL LTDA;20034;VERNIZ AUTOMOTIVO
21860;AUTOCLEAR CLASSIC VERNIZ FAST 900ML SIKKENS-21,46-ST;529802;8;SIKKENS;34;AKZO NOBEL LTDA;20034;VERNIZ AUTOMOTIVO
84551;AUTOCLEAR CLASSIC VERNIZ FOSCO 900ML SIKKENS 21,46-ST;595136;8;SIKKENS;34;AKZO NOBEL LTDA;20034;VERNIZ AUTOMOTIVO
23970;AUTOCLEAR LIGHT 400ML AEROSOL SIKKENS -21,94-ST;562595;8;SIKKENS;534;AKZO NOBEL LTDA;20034;VERNIZ AUTOMOTIVO
20241;AUTOCLEAR PLUS HS 1LT SIKKENS-21,46-ST;529799;8;SIKKENS;34;AKZO NOBEL LTDA;20034;VERNIZ AUTOMOTIVO
20194;AUTOCLEAR PLUS HS 5LTS SIKKENS-21,46-ST;529801;8;SIKKENS;34;AKZO NOBEL LTDA;20034;VERNIZ AUTOMOTIVO
23289;AUTOCLEAR VERNIZ RAPIDO 5L SIKKENS -25,37-ST;530637;8;SIKKENS;534;AKZO NOBEL LTDA;20034;VERNIZ AUTOMOTIVO
84714;AUTOCOAT BT 090 MM 01 - BINDER 18L UN 1263 TINTA 3 II;541210;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23027;AUTOCOAT BT 100 MM 00 - FOSQUEANTE 3,75L;529811;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
84685;AUTOCOAT BT 100 MM 05 - BINDER 3,75L;529815;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23002;AUTOCOAT BT 100 MM 10 - BRANCO 3,75L;529819;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23003;AUTOCOAT BT 100 MM 15 - PRETO 3,75L;529821;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23004;AUTOCOAT BT 100 MM 16 - PRETO PROFUNDO 3,75L;529822;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23005;AUTOCOAT BT 100 MM 19 - PRETO ESPECIAL 3,75L;529823;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23006;AUTOCOAT BT 100 MM 23 - VERMELHO OXIDO 3,75L;529824;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23007;AUTOCOAT BT 100 MM 28 - VERMELHO LIMPO 3,75L;529825;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23008;AUTOCOAT BT 100 MM 29 - VERMELHO INTENSO 3,75L;529826;1;WANDA;534;AKZO NOBEL LTDA;20032;BASES PU
23009;AUTOCOAT BT 100 MM 34 - LARANJA 3,75L;529828;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23010;AUTOCOAT BT 100 MM 40 - AMARELO CLARO 3,75L-21,94-ST;529830;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
87253;AUTOCOAT BT 100 MM 41 - AMARELO CLARO 3,75L;611835;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23011;AUTOCOAT BT 100 MM 42 - AMARELO OXIDO 3,75L;529832;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23012;AUTOCOAT BT 100 MM 43 - AMARELO AVERMELHADO 3,75L-21,94-ST;529834;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23013;AUTOCOAT BT 100 MM 45 - AMARELO BRILHANTE 3,75L;529836;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23050;AUTOCOAT BT 100 MM 56 - VERDE 3,75L;529838;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23014;AUTOCOAT BT 100 MM 61 - AZUL AVERMELHADO II 3,75L;529839;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23015;AUTOCOAT BT 100 MM 65 - AZUL 3,75L;529841;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23016;AUTOCOAT BT 100 MM 71 - ROSA 3,75L-21,94-ST;529842;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23017;AUTOCOAT BT 100 MM 72 - VIOLETA AVERMELHADO 3,75L;529843;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23019;AUTOCOAT BT 100 MM 76 - VIOLETA 3,75L;529845;1;WANDA;34;AKZO NOBEL LTDA;20032;BASES PU
23025;AUTOCOAT BT 78 - TEXTURA 3,6L;529880;1;WANDA;534;AKZO NOBEL LTDA;20032;BASES PU
22642;Autocoat BT Techfleet MM 5007 Base Epoxi 3,6L-21,94-ST;530513;66;TECH FLEET;534;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22621;Autocoat BT Techfleet MM 7000 Base PU 18L-21,94-ST;529932;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22636;Autocoat BT Techfleet MM 7002 Base PU Fosca 3.6L-21,94-ST;529933;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22622;Autocoat BT Techfleet MM 7100 Branco 3,6L-21,94-ST;529934;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22627;Autocoat BT Techfleet MM 7210 Vermelho Oxido 3.6L-21,94-ST;529935;66;TECH FLEET;534;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22628;AUTOCOAT BT TECHFLEET MM 7220 VERMELHO LIMPO 3.6L;4164;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22635;Autocoat BT Techfleet MM 7300 Laranja 3.6L-21,94-ST;529937;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22629;Autocoat BT Techfleet MM 7400 Amarelo Oxido 3.6L-21,94-ST;529938;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22630;Autocoat BT Techfleet MM 7440 Amarelo Avermelhado 3.6L-21,94-ST;529939;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22624;Autocoat BT Techfleet MM 7450 Amarelo Brilhante 3.6L-21,94-ST;529940;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22631;Autocoat BT Techfleet MM 7460 Amarelo Medio 3.6L-21,94-ST;529941;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22658;Autocoat BT Techfleet MM 7500 Verde 3.6L-21,94-ST;529942;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22625;Autocoat BT Techfleet MM 7600 Azul Esverdeado 3.6L-21,94-ST;529943;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22626;Autocoat BT Techfleet MM 7610 Azul Avermelhado 3.6L-21,94-ST;529944;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22632;Autocoat BT Techfleet MM 7730 Rosa 3.6L-21,94-ST;529945;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22633;Autocoat BT Techfleet MM 7750 Violeta 3.6L-21,94-ST;529946;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22634;Autocoat BT Techfleet MM 7760 Violeta Avermelhado 3.6L-21,94-ST;529947;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22623;Autocoat BT Techfleet MM 7800 Preto 3.6L-21,94-ST;529948;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22637;Autocoat BT Techfleet MM 7910 Aluminio Fino 3.6L-21,94-ST;529949;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22638;Autocoat BT Techfleet MM 7920 Aluminio Medio 3.6L-21,94-ST;529950;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22639;Autocoat BT Techfleet MM 7930 Aluminio Graudo 3.6L-21,94-ST;529951;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22645;Autocoat BT Techfleet MM 8004 Base Sintetico 18L-21,94-ST;530515;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22646;Autocoat BT Techfleet MM 8005 Binder Sintetico Fosco 3.6L-21,94-ST;529952;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22640;AUTOCOAT BT TECHFLEET MM 9006 BINDER LACA NITRO 18L-21,94-STA;529953;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
243;AUTOCOAT BT TECHFLEET MM 9007 BINDER LACA FOSCO 3,600ML-21,94-ST;571783;66;TECH FLEET;34;AKZO NOBEL LTDA;20033;BASES LACA / SINTETICO / TECH FLEET
22650;AUTOCOAT BT TECHFLEET SECANTE P/ SINTETICO 0,9L;529929;66;TECH FLEET;34;AKZO NOBEL LTDA;20032;BASES PU
20892;AUTOWAVE ACTIVADOR WB SIKKENS 1L;537345;8;SIKKENS;534;AKZO NOBEL LTDA;20015;CATALISADORES INDIVIDUAS
20850;AUTOWAVE MM 00 BRANCO 1L-24,45-ST;530641;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20852;AUTOWAVE MM 245 PRETO PROFUNDO 1L-24,45-ST;530644;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20853;AUTOWAVE MM 254 LARANJA ESCURO 0,5L-24,45-ST;530645;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
22262;AUTOWAVE MM 266 AMARELO ESVERDEADO 0,5L-24,45-ST;537690;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20855;AUTOWAVE MM 296 AMARELO CLARO 0,5L-24,45-ST;530647;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20894;AUTOWAVE MM 332BA PEROLA AZUL FINA 1L-24,45-ST;530648;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20895;AUTOWAVE MM 332GA PEROLA VERDE MEDIA 0,5L-24,45-ST;530649;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20896;AUTOWAVE MM 332GB PEROLA VERDE FINA 0,5L-24,45-ST;530650;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20897;AUTOWAVE MM 332RA PEROLA VERMELHA GRAUDA 0,5L-24,45-ST;530651;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20899;AUTOWAVE MM 332VA PEROLA VIOLETA 1L-24,45-ST;530652;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
21103;AUTOWAVE MM 332XB EFEITO AZUL MEDIO 0,5L-24,45-ST;530653;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
21104;AUTOWAVE MM 332XG EFEITO DOURADO 0,5L-24,45-ST;530654;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
21105;AUTOWAVE MM 332XS EFEITO BRANCO GRAUDO 0,5L-24,45-ST;530655;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20900;AUTOWAVE MM 332YA PEROLA DOURADA 0,5L-24,45-ST;530656;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20889;AUTOWAVE MM 333P PEROLA BRANCA MEDIA 1L-24,45-ST;530657;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20890;AUTOWAVE MM 333PB PEROLA AZUL 1L-24,45-ST;530658;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20901;AUTOWAVE MM 333PG PEROLA DOURADA MEDIA 1L-24,45-ST;530659;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20903;AUTOWAVE MM 334GA PEROLA VERDE BRILHANTE 0,5L-24,45-ST;530661;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20904;AUTOWAVE MM 334GB PEROLA AZUL ESVERDEADA 0,5L-24,45-ST;530662;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20902;AUTOWAVE MM 334PR PEROLA VERMELHA FINA 0,5L-24,45-ST;530663;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
20905;AUTOWAVE MM 334RA PEROLA MARRON FINA 0,5L-24,45-ST;530664;8;SIKKENS;534;AKZO NOBEL LTDA;20053;BASE DÁGUA
